SID,BASIN,SUBBASIN,NAME,NATURE,Year,Month,Day,USA_WIND,USA_PRES,Categoría,Zona afectada
1974315N21291,NA,NA,Unnamed,TS,1974,11,11,25,0,Depresión tropical,Zona económica exclusiva
1975237N22290,NA,NA,Caroline,TS,1975,8,24,25,1011,Depresión tropical,Zona económica exclusiva
1976278N15321,NA,CS,Unnamed,TS,1976,10,11,25,0,Depresión tropical,Zona económica exclusiva
1976278N15321,NA,CS,Unnamed,TS,1976,10,11,25,0,Depresión tropical,Zona económica exclusiva
1979190N20290,NA,NA,Unnamed,TS,1979,7,8,25,0,Depresión tropical,Zona económica exclusiva
1979190N20290,NA,NA,Unnamed,TS,1979,7,9,25,0,Depresión tropical,Zona económica exclusiva
1979190N20290,NA,NA,Unnamed,TS,1979,7,9,25,0,Depresión tropical,Zona económica exclusiva
1984281N24291,NA,NA,Josephine,SS,1984,10,7,25,1008,Depresión tropical,Zona económica exclusiva
1985259N24289,NA,NA,Fabian,TS,1985,9,15,25,1008,Depresión tropical,Zona económica exclusiva
1987145N21292,NA,NA,Unnamed,TS,1987,5,24,25,0,Depresión tropical,Zona económica exclusiva
1987145N21292,NA,NA,Unnamed,TS,1987,5,24,25,0,Depresión tropical,Zona económica exclusiva
1987145N21292,NA,NA,Unnamed,TS,1987,5,25,25,0,Depresión tropical,Zona económica exclusiva
1987145N21292,NA,NA,Unnamed,TS,1987,5,25,25,0,Depresión tropical,Zona económica exclusiva
2001235N18296,NA,NA,Dean,DS,2001,8,23,25,1012,Depresión tropical,Zona económica exclusiva
2004217N13306,NA,CS,Bonnie,DS,2004,8,5,25,1011,Depresión tropical,Zona económica exclusiva
2004217N13306,NA,CS,Bonnie,DS,2004,8,5,25,1011,Depresión tropical,Zona económica exclusiva
2004217N13306,NA,CS,Bonnie,DS,2004,8,5,25,1011,Depresión tropical,Zona económica exclusiva
2005261N21290,NA,NA,Rita,TS,2005,9,18,25,1009,Depresión tropical,Zona económica exclusiva
2007297N18300,NA,CS,Noel,DS,2007,10,27,25,1004,Depresión tropical,Zona económica exclusiva
2007297N18300,NA,CS,Noel,DS,2007,10,27,25,1004,Depresión tropical,Zona económica exclusiva
2007297N18300,NA,CS,Noel,DS,2007,10,27,25,1004,Depresión tropical,Zona económica exclusiva
2007297N18300,NA,CS,Noel,DS,2007,10,27,25,1004,Depresión tropical,Zona económica exclusiva
2013204N11340,NA,NA,Dorian,DS,2013,7,29,25,1015,Depresión tropical,Zona económica exclusiva
2013204N11340,NA,NA,Dorian,DS,2013,7,30,25,1015,Depresión tropical,Zona económica exclusiva
2013204N11340,NA,NA,Dorian,DS,2013,7,30,25,1015,Depresión tropical,Zona económica exclusiva
2013204N11340,NA,NA,Dorian,DS,2013,7,30,25,1015,Depresión tropical,Zona económica exclusiva
2013248N16294,NA,CS,Gabrielle,DS,2013,9,5,25,1010,Depresión tropical,Zona económica exclusiva
2013248N16294,NA,NA,Gabrielle,DS,2013,9,7,25,1009,Depresión tropical,Zona económica exclusiva
2017224N22293,NA,NA,Gert,DS,2017,8,12,25,1013,Depresión tropical,Zona económica exclusiva
2017224N22293,NA,NA,Gert,DS,2017,8,12,25,1013,Depresión tropical,Zona económica exclusiva
2017224N22293,NA,NA,Gert,DS,2017,8,12,25,1013,Depresión tropical,Zona económica exclusiva
2020318N16289,NA,CS,Iota,DS,2020,11,12,25,1009,Depresión tropical,Zona económica exclusiva
2020318N16289,NA,CS,Iota,DS,2020,11,12,25,1009,Depresión tropical,Zona económica exclusiva
1921323N21295,NA,NA,Unnamed,TS,1921,11,19,28,0,Depresión tropical,Zona económica exclusiva
1970274N15306,NA,NA,Unnamed,TS,1970,10,9,28,0,Depresión tropical,Zona económica exclusiva
1976278N15321,NA,CS,Unnamed,TS,1976,10,11,28,0,Depresión tropical,Zona económica exclusiva
1984348N35300,NA,NA,Lili,TS,1984,12,24,28,1011,Depresión tropical,Zona económica exclusiva
2001235N18296,NA,NA,Dean,TS,2001,8,23,28,1012,Depresión tropical,Zona económica exclusiva
2008287N15291,NA,CS,Omar,TS,2008,10,13,28,1005,Depresión tropical,Zona económica exclusiva
2017224N22293,NA,NA,Gert,DS,2017,8,12,28,1013,Depresión tropical,Zona económica exclusiva
1900297N15296,NA,CS,Unnamed,TS,1900,10,25,30,0,Depresión tropical,Zona económica exclusiva
1902305N20293,NA,NA,Unnamed,TS,1902,11,1,30,0,Depresión tropical,Zona económica exclusiva
1902305N20293,NA,NA,Unnamed,TS,1902,11,1,30,0,Depresión tropical,Zona económica exclusiva
1909178N21288,NA,NA,Unnamed,TS,1909,6,26,30,0,Depresión tropical,Zona económica exclusiva
1909195N12300,NA,CS,Unnamed,TS,1909,7,15,30,0,Depresión tropical,Zona económica exclusiva
1921323N21295,NA,NA,Unnamed,TS,1921,11,19,30,0,Depresión tropical,Zona económica exclusiva
1921323N21295,NA,NA,Unnamed,TS,1921,11,19,30,0,Depresión tropical,Zona económica exclusiva
1921323N21295,NA,NA,Unnamed,TS,1921,11,20,30,0,Depresión tropical,Zona económica exclusiva
1927274N23291,NA,NA,Unnamed,TS,1927,9,30,30,0,Depresión tropical,Zona económica exclusiva
1927274N23291,NA,NA,Unnamed,TS,1927,9,30,30,0,Depresión tropical,Zona económica exclusiva
1931228N14301,NA,NA,Unnamed,TS,1931,8,18,30,0,Depresión tropical,Zona económica exclusiva
1931228N14301,NA,NA,Unnamed,TS,1931,8,18,30,0,Depresión tropical,Zona económica exclusiva
1931228N14301,NA,NA,Unnamed,TS,1931,8,18,30,0,Depresión tropical,Zona económica exclusiva
1933195N15300,NA,CS,Unnamed,TS,1933,7,15,30,0,Depresión tropical,Zona económica exclusiva
1933195N15300,NA,CS,Unnamed,TS,1933,7,15,30,0,Depresión tropical,Zona económica exclusiva
1934233N13302,NA,CS,Unnamed,TS,1934,8,23,30,0,Depresión tropical,Zona económica exclusiva
1935135N17292,NA,CS,Unnamed,TS,1935,5,15,30,0,Depresión tropical,Zona económica exclusiva
1935135N17292,NA,NA,Unnamed,TS,1935,5,16,30,0,Depresión tropical,Zona económica exclusiva
1936217N19300,NA,NA,Unnamed,TS,1936,8,6,30,0,Depresión tropical,Zona económica exclusiva
1939220N19296,NA,NA,Unnamed,TS,1939,8,8,30,0,Depresión tropical,Zona económica exclusiva
1948143N17287,NA,NA,Unnamed,TS,1948,5,23,30,0,Depresión tropical,Zona económica exclusiva
1952268N20291,NA,NA,Charlie,TS,1952,9,24,30,0,Depresión tropical,Zona económica exclusiva
1958289N21291,NA,NA,Unnamed,TS,1958,10,15,30,0,Depresión tropical,Zona económica exclusiva
1966194N17303,NA,NA,Celia,DS,1966,7,15,30,1015,Depresión tropical,Zona económica exclusiva
1970247N17316,NA,NA,Unnamed,TS,1970,9,12,30,0,Depresión tropical,Zona económica exclusiva
1970247N17316,NA,NA,Unnamed,TS,1970,9,13,30,0,Depresión tropical,Zona económica exclusiva
1970274N15306,NA,CS,Unnamed,TS,1970,10,7,30,1004,Depresión tropical,Zona económica exclusiva
1970274N15306,NA,CS,Unnamed,TS,1970,10,7,30,1004,Depresión tropical,Zona económica exclusiva
1970274N15306,NA,CS,Unnamed,TS,1970,10,8,30,0,Depresión tropical,Zona económica exclusiva
1970274N15306,NA,NA,Unnamed,TS,1970,10,9,30,0,Depresión tropical,Zona económica exclusiva
1974258N15295,NA,CS,Fifi:Orlene,TS,1974,9,15,30,0,Depresión tropical,Zona económica exclusiva
1974258N15295,NA,CS,Fifi:Orlene,TS,1974,9,15,30,0,Depresión tropical,Zona económica exclusiva
1974258N15295,NA,CS,Fifi:Orlene,TS,1974,9,15,30,0,Depresión tropical,Zona económica exclusiva
1976278N15321,NA,CS,Unnamed,TS,1976,10,10,30,0,Depresión tropical,Zona económica exclusiva
1976278N15321,NA,CS,Unnamed,TS,1976,10,10,30,0,Depresión tropical,Zona económica exclusiva
1976278N15321,NA,CS,Unnamed,TS,1976,10,10,30,0,Depresión tropical,Zona económica exclusiva
1982257N20291,NA,NA,Debby,TS,1982,9,13,30,1009,Depresión tropical,Zona económica exclusiva
1984281N24291,NA,NA,Josephine,SS,1984,10,8,30,1005,Depresión tropical,Zona económica exclusiva
1987145N21292,NA,NA,Unnamed,TS,1987,5,25,30,0,Depresión tropical,Zona económica exclusiva
1988235N15317,NA,CS,Chris,TS,1988,8,25,30,1009,Depresión tropical,Zona económica exclusiva
1999236N22292,NA,NA,Dennis,TS,1999,8,24,30,1009,Depresión tropical,Zona económica exclusiva
1999236N22292,NA,NA,Dennis,TS,1999,8,24,30,1009,Depresión tropical,Zona económica exclusiva
2000260N15308,NA,CS,Helene,DS,2000,9,18,30,1010,Depresión tropical,Zona económica exclusiva
2000260N15308,NA,CS,Helene,DS,2000,9,18,30,1010,Depresión tropical,Zona económica exclusiva
2001235N18296,NA,NA,Dean,TS,2001,8,23,30,1012,Depresión tropical,Zona económica exclusiva
2001327N31309,NA,NA,Olga,TS,2001,12,1,30,1005,Depresión tropical,Zona económica exclusiva
2001327N31309,NA,NA,Olga,TS,2001,12,1,30,1005,Depresión tropical,Zona económica exclusiva
2001327N31309,NA,NA,Olga,TS,2001,12,1,30,1004,Depresión tropical,Zona económica exclusiva
2002265N10315,NA,CS,Lili,DS,2002,9,26,30,1007,Depresión tropical,Zona económica exclusiva
2002265N10315,NA,CS,Lili,DS,2002,9,26,30,1006,Depresión tropical,Zona económica exclusiva
2006213N16302,NA,NA,Chris,TS,2006,8,3,30,1011,Depresión tropical,Zona económica exclusiva
2007297N18300,NA,CS,Noel,TS,2007,10,28,30,1003,Depresión tropical,Zona económica exclusiva
2008269N21290,NA,NA,Kyle,TS,2008,9,25,30,1005,Depresión tropical,Zona económica exclusiva
2021225N15313,NA,CS,Grace,TS,2021,8,16,30,1011,Depresión tropical,Zona económica exclusiva
2021225N15313,NA,CS,Grace,TS,2021,8,16,30,1010,Depresión tropical,Zona económica exclusiva
2021262N16307,NA,NA,Peter,TS,2021,9,22,30,1008,Depresión tropical,Zona económica exclusiva
